DataHora,Setor,Consumo_kWh,Ocupacao_Pessoas,Equipamento_Dominante,Tarifa_RS_kWh
2025-09-15 01:00:00,Sala_Servidores,5.25469730994711,0,Servidores,0.85
2025-09-15 02:00:00,Sala_Servidores,5.360971348191067,0,Servidores,0.85
2025-09-15 03:00:00,Sala_Servidores,4.904225366176677,0,Servidores,0.85
2025-09-15 04:00:00,Sala_Servidores,4.668514038385613,0,Servidores,0.85
2025-09-15 05:00:00,Sala_Servidores,5.091881695787508,0,Servidores,0.85
2025-09-15 06:00:00,Sala_Servidores,4.832691109805697,0,Servidores,0.85
2025-09-15 07:00:00,Sala_Servidores,4.975513658142074,0,Servidores,0.85
2025-09-15 08:00:00,Sala_Servidores,5.092019105857388,0,Servidores,0.85
2025-09-15 09:00:00,Sala_Servidores,7.306172848040869,2,Servidores,0.85
2025-09-15 10:00:00,Sala_Servidores,6.451270748617246,2,Servidores,0.85
2025-09-15 11:00:00,Sala_Servidores,6.379198843476147,1,Servidores,0.85
2025-09-15 12:00:00,Sala_Servidores,6.293471595831695,2,Servidores,0.85
2025-09-15 13:00:00,Sala_Servidores,6.343393438348437,1,Servidores,0.85
2025-09-15 14:00:00,Sala_Servidores,6.322767281366418,2,Servidores,0.85
2025-09-15 15:00:00,Sala_Servidores,6.924044047463083,1,Servidores,0.85
2025-09-15 16:00:00,Sala_Servidores,5.853008583032544,2,Servidores,0.85
2025-09-15 17:00:00,Sala_Servidores,6.34780576568857,1,Servidores,0.85
2025-09-15 18:00:00,Sala_Servidores,6.538520899437474,1,Servidores,0.85
2025-09-15 19:00:00,Sala_Servidores,5.004149648942943,0,Servidores,0.85
2025-09-15 20:00:00,Sala_Servidores,4.7876721851256745,0,Servidores,0.85
2025-09-15 21:00:00,Sala_Servidores,4.746318915143013,0,Servidores,0.85
2025-09-15 22:00:00,Sala_Servidores,4.768485469775495,0,Servidores,0.85
2025-09-15 23:00:00,Sala_Servidores,5.131076683192109,0,Servidores,0.85
2025-09-16 00:00:00,Sala_Servidores,5.447989594988175,0,Servidores,0.85
2025-09-16 01:00:00,Sala_Servidores,5.140792389345547,0,Servidores,0.85
2025-09-16 02:00:00,Sala_Servidores,5.484820159949763,0,Servidores,0.85
2025-09-16 03:00:00,Sala_Servidores,4.965263651584518,0,Servidores,0.85
2025-09-16 04:00:00,Sala_Servidores,4.839938609396805,0,Servidores,0.85
2025-09-16 05:00:00,Sala_Servidores,4.9722731751715195,0,Servidores,0.85
2025-09-16 06:00:00,Sala_Servidores,5.350748852439629,0,Servidores,0.85
2025-09-16 07:00:00,Sala_Servidores,4.76136292819552,0,Servidores,0.85
2025-09-16 08:00:00,Sala_Servidores,5.010146478795612,0,Servidores,0.85
2025-09-16 09:00:00,Sala_Servidores,6.472481796067043,1,Servidores,0.85
2025-09-16 10:00:00,Sala_Servidores,6.8158183918715824,1,Servidores,0.85
2025-09-16 11:00:00,Sala_Servidores,7.241157460144111,1,Servidores,0.85
2025-09-16 12:00:00,Sala_Servidores,6.226946420278997,1,Servidores,0.85
2025-09-16 13:00:00,Sala_Servidores,6.576809597953265,1,Servidores,0.85
2025-09-16 14:00:00,Sala_Servidores,6.3392164627312235,2,Servidores,0.85
2025-09-16 15:00:00,Sala_Servidores,6.5593015778348915,1,Servidores,0.85
2025-09-16 16:00:00,Sala_Servidores,6.109257034139983,2,Servidores,0.85
2025-09-16 17:00:00,Sala_Servidores,6.3953525197946055,2,Servidores,0.85
2025-09-16 18:00:00,Sala_Servidores,7.244517306861211,2,Servidores,0.85
2025-09-16 19:00:00,Sala_Servidores,4.9038999231434115,0,Servidores,0.85
2025-09-16 20:00:00,Sala_Servidores,5.199032624829083,0,Servidores,0.85
2025-09-16 21:00:00,Sala_Servidores,5.393023364226233,0,Servidores,0.85
2025-09-16 22:00:00,Sala_Servidores,4.955277704458495,0,Servidores,0.85
2025-09-16 23:00:00,Sala_Servidores,5.361053002892447,0,Servidores,0.85
2025-09-17 00:00:00,Sala_Servidores,5.329253264802822,0,Servidores,0.85
2025-09-17 01:00:00,Sala_Servidores,4.866287373928813,0,Servidores,0.85
2025-09-17 02:00:00,Sala_Servidores,5.1039394455890985,0,Servidores,0.85
2025-09-17 03:00:00,Sala_Servidores,5.562969081502075,0,Servidores,0.85
2025-09-17 04:00:00,Sala_Servidores,4.97955507354382,0,Servidores,0.85
2025-09-17 05:00:00,Sala_Servidores,4.642309988484273,0,Servidores,0.85
2025-09-17 06:00:00,Sala_Servidores,5.304404181519281,0,Servidores,0.85
2025-09-17 07:00:00,Sala_Servidores,4.773926606384579,0,Servidores,0.85
2025-09-17 08:00:00,Sala_Servidores,4.7874982660657155,0,Servidores,0.85
2025-09-17 09:00:00,Sala_Servidores,6.746291351510811,1,Servidores,0.85
2025-09-17 10:00:00,Sala_Servidores,6.642427940556871,2,Servidores,0.85
2025-09-17 11:00:00,Sala_Servidores,6.673816550260492,1,Servidores,0.85
2025-09-17 12:00:00,Sala_Servidores,6.942192279903418,2,Servidores,0.85
2025-09-17 13:00:00,Sala_Servidores,6.905264792614418,1,Servidores,0.85
2025-09-17 14:00:00,Sala_Servidores,6.541320071099233,1,Servidores,0.85
2025-09-17 15:00:00,Sala_Servidores,6.210055885944292,1,Servidores,0.85
2025-09-17 16:00:00,Sala_Servidores,6.478594362394865,2,Servidores,0.85
2025-09-17 17:00:00,Sala_Servidores,6.5980652655785015,2,Servidores,0.85
2025-09-17 18:00:00,Sala_Servidores,6.4535934300107165,2,Servidores,0.85
2025-09-17 19:00:00,Sala_Servidores,4.9861852610063995,0,Servidores,0.85
2025-09-17 20:00:00,Sala_Servidores,4.98752878032911,0,Servidores,0.85
2025-09-17 21:00:00,Sala_Servidores,5.524235419174214,0,Servidores,0.85
2025-09-17 22:00:00,Sala_Servidores,4.80411200733586,0,Servidores,0.85
2025-09-17 23:00:00,Sala_Servidores,5.596654463551639,0,Servidores,0.85
2025-09-18 00:00:00,Sala_Servidores,5.889041392755878,0,Servidores,0.85
2025-09-18 01:00:00,Sala_Servidores,5.027411051423544,0,Servidores,0.85
2025-09-18 02:00:00,Sala_Servidores,4.696901521871137,0,Servidores,0.85
2025-09-18 03:00:00,Sala_Servidores,4.567624611768981,0,Servidores,0.85
2025-09-18 04:00:00,Sala_Servidores,5.067542155511547,0,Servidores,0.85
2025-09-18 05:00:00,Sala_Servidores,4.7629051779392455,0,Servidores,0.85
2025-09-18 06:00:00,Sala_Servidores,5.133401832002667,0,Servidores,0.85
2025-09-18 07:00:00,Sala_Servidores,5.167475051518882,0,Servidores,0.85
2025-09-18 08:00:00,Sala_Servidores,5.238660122156254,0,Servidores,0.85
2025-09-18 09:00:00,Sala_Servidores,6.229529858793283,2,Servidores,0.85
2025-09-18 10:00:00,Sala_Servidores,7.055044784135454,1,Servidores,0.85
2025-09-18 11:00:00,Sala_Servidores,6.51413533729653,2,Servidores,0.85
2025-09-18 12:00:00,Sala_Servidores,6.300992738027119,2,Servidores,0.85
2025-09-18 13:00:00,Sala_Servidores,6.641739126583891,2,Servidores,0.85
2025-09-18 14:00:00,Sala_Servidores,6.096176803658556,2,Servidores,0.85
2025-09-18 15:00:00,Sala_Servidores,6.213441632718444,2,Servidores,0.85
2025-09-18 16:00:00,Sala_Servidores,6.3970558217997135,1,Servidores,0.85
2025-09-18 17:00:00,Sala_Servidores,6.197342750324965,2,Servidores,0.85
2025-09-18 18:00:00,Sala_Servidores,6.01603685316247,2,Servidores,0.85
2025-09-18 19:00:00,Sala_Servidores,5.258386133078137,0,Servidores,0.85
2025-09-18 20:00:00,Sala_Servidores,4.980270298655347,0,Servidores,0.85
2025-09-18 21:00:00,Sala_Servidores,5.413365247119309,0,Servidores,0.85
2025-09-18 22:00:00,Sala_Servidores,4.850364560685081,0,Servidores,0.85
2025-09-18 23:00:00,Sala_Servidores,4.726439280626767,0,Servidores,0.85
2025-09-19 00:00:00,Sala_Servidores,4.881765174647546,0,Servidores,0.85
2025-09-19 01:00:00,Sala_Servidores,4.721372908062933,0,Servidores,0.85
2025-09-19 02:00:00,Sala_Servidores,5.339623743401608,0,Servidores,0.85
2025-09-19 03:00:00,Sala_Servidores,4.728596837657281,0,Servidores,0.85
2025-09-19 04:00:00,Sala_Servidores,5.328725906066107,0,Servidores,0.85
2025-09-19 05:00:00,Sala_Servidores,5.272864385977964,0,Servidores,0.85
2025-09-19 06:00:00,Sala_Servidores,4.971948626979751,0,Servidores,0.85
2025-09-19 07:00:00,Sala_Servidores,5.061159135947333,0,Servidores,0.85
2025-09-19 08:00:00,Sala_Servidores,5.004045605914279,0,Servidores,0.85
2025-09-19 09:00:00,Sala_Servidores,6.078360353358454,1,Servidores,0.85
2025-09-19 10:00:00,Sala_Servidores,6.838930480444782,2,Servidores,0.85
2025-09-19 11:00:00,Sala_Servidores,6.68657667341175,2,Servidores,0.85
2025-09-19 12:00:00,Sala_Servidores,6.795421301540476,2,Servidores,0.85
2025-09-19 13:00:00,Sala_Servidores,6.627710836629818,1,Servidores,0.85
2025-09-19 14:00:00,Sala_Servidores,6.71909957241065,1,Servidores,0.85
2025-09-19 15:00:00,Sala_Servidores,6.851730132513788,1,Servidores,0.85
2025-09-19 16:00:00,Sala_Servidores,6.530976893134211,2,Servidores,0.85
2025-09-19 17:00:00,Sala_Servidores,6.3149873330465605,2,Servidores,0.85
2025-09-19 18:00:00,Sala_Servidores,5.956577638249922,1,Servidores,0.85
2025-09-19 19:00:00,Sala_Servidores,4.791884724952495,0,Servidores,0.85
2025-09-19 20:00:00,Sala_Servidores,5.306035903502591,0,Servidores,0.85
2025-09-19 21:00:00,Sala_Servidores,4.805494753313716,0,Servidores,0.85
2025-09-19 22:00:00,Sala_Servidores,5.454048247919217,0,Servidores,0.85
2025-09-19 23:00:00,Sala_Servidores,4.914301764249314,0,Servidores,0.85
2025-09-20 00:00:00,Sala_Servidores,5.064242606090114,0,Servidores,0.85
2025-09-20 01:00:00,Sala_Servidores,5.048815765196266,0,Servidores,0.85
2025-09-20 02:00:00,Sala_Servidores,5.317556999730689,0,Servidores,0.85
2025-09-20 03:00:00,Sala_Servidores,5.2068620487328054,0,Servidores,0.85
2025-09-20 04:00:00,Sala_Servidores,4.920564761864623,0,Servidores,0.85
2025-09-20 05:00:00,Sala_Servidores,5.136766839002789,0,Servidores,0.85
2025-09-20 06:00:00,Sala_Servidores,5.375953440893793,0,Servidores,0.85
2025-09-20 07:00:00,Sala_Servidores,4.127555710080848,0,Servidores,0.85
2025-09-20 08:00:00,Sala_Servidores,4.788294109937134,0,Servidores,0.85
2025-09-20 09:00:00,Sala_Servidores,5.571155491725534,0,Servidores,0.85
2025-09-20 10:00:00,Sala_Servidores,5.731982743506094,0,Servidores,0.85
2025-09-20 11:00:00,Sala_Servidores,5.299109108641398,0,Servidores,0.85
2025-09-20 12:00:00,Sala_Servidores,5.18582781881544,0,Servidores,0.85
2025-09-20 13:00:00,Sala_Servidores,4.520238191771794,0,Servidores,0.85
2025-09-20 14:00:00,Sala_Servidores,4.56962320545181,0,Servidores,0.85
2025-09-20 15:00:00,Sala_Servidores,4.914075072108181,0,Servidores,0.85
2025-09-20 16:00:00,Sala_Servidores,4.459505074069911,0,Servidores,0.85
2025-09-20 17:00:00,Sala_Servidores,4.995415243158997,0,Servidores,0.85
2025-09-20 18:00:00,Sala_Servidores,5.535012192144931,0,Servidores,0.85
2025-09-20 19:00:00,Sala_Servidores,5.173061385495416,0,Servidores,0.85
2025-09-20 20:00:00,Sala_Servidores,5.389379076999886,0,Servidores,0.85
2025-09-20 21:00:00,Sala_Servidores,4.866062468562051,0,Servidores,0.85
2025-09-20 22:00:00,Sala_Servidores,5.127596892549318,0,Servidores,0.85
2025-09-20 23:00:00,Sala_Servidores,4.259479123873348,0,Servidores,0.85
2025-09-21 00:00:00,Sala_Servidores,5.401704077917781,0,Servidores,0.85
2025-09-21 01:00:00,Sala_Servidores,5.089882488718052,0,Servidores,0.85
2025-09-21 02:00:00,Sala_Servidores,4.876825459509335,0,Servidores,0.85
2025-09-21 03:00:00,Sala_Servidores,5.103382137361685,0,Servidores,0.85
2025-09-21 04:00:00,Sala_Servidores,5.125172120419955,0,Servidores,0.85
2025-09-21 05:00:00,Sala_Servidores,5.003070910173054,0,Servidores,0.85
2025-09-21 06:00:00,Sala_Servidores,5.204463130513575,0,Servidores,0.85
2025-09-21 07:00:00,Sala_Servidores,4.461858204680303,0,Servidores,0.85
2025-09-21 08:00:00,Sala_Servidores,5.454071906345042,0,Servidores,0.85
2025-09-21 09:00:00,Sala_Servidores,5.462607817872112,0,Servidores,0.85
2025-09-21 10:00:00,Sala_Servidores,4.707599769008971,0,Servidores,0.85
2025-09-21 11:00:00,Sala_Servidores,5.0732856145308896,0,Servidores,0.85
2025-09-21 12:00:00,Sala_Servidores,4.651447256049941,0,Servidores,0.85
2025-09-21 13:00:00,Sala_Servidores,4.572913855093737,0,Servidores,0.85
2025-09-21 14:00:00,Sala_Servidores,5.214636217322717,0,Servidores,0.85
2025-09-21 15:00:00,Sala_Servidores,5.619007562504786,0,Servidores,0.85
2025-09-21 16:00:00,Sala_Servidores,5.315361953981522,0,Servidores,0.85
2025-09-21 17:00:00,Sala_Servidores,5.3043161756274175,0,Servidores,0.85
2025-09-21 18:00:00,Sala_Servidores,4.940904643840349,0,Servidores,0.85
2025-09-21 19:00:00,Sala_Servidores,5.165992161101985,0,Servidores,0.85
2025-09-21 20:00:00,Sala_Servidores,4.712320289060609,0,Servidores,0.85
2025-09-21 21:00:00,Sala_Servidores,4.837680070707898,0,Servidores,0.85
2025-09-21 22:00:00,Sala_Servidores,5.461775763262878,0,Servidores,0.85
2025-09-21 23:00:00,Sala_Servidores,4.824860139828438,0,Servidores,0.85
2025-09-22 00:00:00,Sala_Servidores,4.269402068161121,0,Servidores,0.85
2025-09-22 01:00:00,Sala_Servidores,5.347594176773828,0,Servidores,0.85
2025-09-22 02:00:00,Sala_Servidores,4.739322579970681,0,Servidores,0.85
2025-09-22 03:00:00,Sala_Servidores,5.139749519021388,0,Servidores,0.85
2025-09-22 04:00:00,Sala_Servidores,4.972099757104854,0,Servidores,0.85
2025-09-22 05:00:00,Sala_Servidores,5.0488624554753505,0,Servidores,0.85
2025-09-22 06:00:00,Sala_Servidores,5.217966319879458,0,Servidores,0.85
2025-09-22 07:00:00,Sala_Servidores,5.009478529997832,0,Servidores,0.85
2025-09-22 08:00:00,Sala_Servidores,4.987180263774021,0,Servidores,0.85
2025-09-22 09:00:00,Sala_Servidores,6.427111050998489,1,Servidores,0.85
2025-09-22 10:00:00,Sala_Servidores,6.433083917327184,2,Servidores,0.85
2025-09-22 11:00:00,Sala_Servidores,6.810362779834687,2,Servidores,0.85
2025-09-22 12:00:00,Sala_Servidores,5.970868987688064,1,Servidores,0.85
2025-09-22 13:00:00,Sala_Servidores,6.646690227282189,1,Servidores,0.85
2025-09-22 14:00:00,Sala_Servidores,7.013821658128348,2,Servidores,0.85
2025-09-22 15:00:00,Sala_Servidores,6.209389829247921,1,Servidores,0.85
2025-09-22 16:00:00,Sala_Servidores,6.517050574614869,1,Servidores,0.85
2025-09-22 17:00:00,Sala_Servidores,6.612799166748003,1,Servidores,0.85
2025-09-22 18:00:00,Sala_Servidores,5.748495863584594,1,Servidores,0.85
2025-09-22 19:00:00,Sala_Servidores,4.987750180014502,0,Servidores,0.85
2025-09-22 20:00:00,Sala_Servidores,5.538830392418937,0,Servidores,0.85
2025-09-22 21:00:00,Sala_Servidores,4.946702210763364,0,Servidores,0.85
2025-09-22 22:00:00,Sala_Servidores,4.931807453507023,0,Servidores,0.85
2025-09-22 23:00:00,Sala_Servidores,4.974153118570526,0,Servidores,0.85
2025-09-23 00:00:00,Sala_Servidores,4.835662105786593,0,Servidores,0.85
2025-09-23 01:00:00,Sala_Servidores,4.972058681838667,0,Servidores,0.85
2025-09-23 02:00:00,Sala_Servidores,5.0201204768934895,0,Servidores,0.85
2025-09-23 03:00:00,Sala_Servidores,4.919828733640697,0,Servidores,0.85
2025-09-23 04:00:00,Sala_Servidores,4.736616322520207,0,Servidores,0.85
2025-09-23 05:00:00,Sala_Servidores,5.013698456981863,0,Servidores,0.85
2025-09-23 06:00:00,Sala_Servidores,5.724760344230143,0,Servidores,0.85
2025-09-23 07:00:00,Sala_Servidores,5.0504747566865165,0,Servidores,0.85
2025-09-23 08:00:00,Sala_Servidores,4.912357150121137,0,Servidores,0.85
2025-09-23 09:00:00,Sala_Servidores,6.632362472909372,1,Servidores,0.85
2025-09-23 10:00:00,Sala_Servidores,6.142808305720584,2,Servidores,0.85
2025-09-23 11:00:00,Sala_Servidores,6.71377328969019,1,Servidores,0.85
2025-09-23 12:00:00,Sala_Servidores,6.82039644030083,1,Servidores,0.85
2025-09-23 13:00:00,Sala_Servidores,6.8180861096742404,1,Servidores,0.85
2025-09-23 14:00:00,Sala_Servidores,7.022703569903895,1,Servidores,0.85
2025-09-23 15:00:00,Sala_Servidores,5.864041774296491,2,Servidores,0.85
2025-09-23 16:00:00,Sala_Servidores,6.097120468220964,1,Servidores,0.85
2025-09-23 17:00:00,Sala_Servidores,6.590404323527567,2,Servidores,0.85
2025-09-23 18:00:00,Sala_Servidores,6.400410343982369,2,Servidores,0.85
2025-09-23 19:00:00,Sala_Servidores,5.210301547371009,0,Servidores,0.85
2025-09-23 20:00:00,Sala_Servidores,5.092072411860274,0,Servidores,0.85
2025-09-23 21:00:00,Sala_Servidores,4.805980859199086,0,Servidores,0.85
2025-09-23 22:00:00,Sala_Servidores,5.125243349603966,0,Servidores,0.85
2025-09-23 23:00:00,Sala_Servidores,5.068349677169465,0,Servidores,0.85
2025-09-24 00:00:00,Sala_Servidores,5.303406780643287,0,Servidores,0.85
2025-09-24 01:00:00,Sala_Servidores,4.691643624746082,0,Servidores,0.85
2025-09-24 02:00:00,Sala_Servidores,5.22165540704913,0,Servidores,0.85
2025-09-24 03:00:00,Sala_Servidores,5.012003867170455,0,Servidores,0.85
2025-09-24 04:00:00,Sala_Servidores,4.908293866708876,0,Servidores,0.85
2025-09-24 05:00:00,Sala_Servidores,5.099904997684371,0,Servidores,0.85
2025-09-24 06:00:00,Sala_Servidores,5.206467808794133,0,Servidores,0.85
2025-09-24 07:00:00,Sala_Servidores,4.935455408157332,0,Servidores,0.85
2025-09-24 08:00:00,Sala_Servidores,5.0640436896575896,0,Servidores,0.85
2025-09-24 09:00:00,Sala_Servidores,5.964589258705279,2,Servidores,0.85
2025-09-24 10:00:00,Sala_Servidores,6.0925441995032035,2,Servidores,0.85
2025-09-24 11:00:00,Sala_Servidores,6.8270731688631106,2,Servidores,0.85
2025-09-24 12:00:00,Sala_Servidores,6.8431372161203825,2,Servidores,0.85
2025-09-24 13:00:00,Sala_Servidores,6.136634244767697,1,Servidores,0.85
2025-09-24 14:00:00,Sala_Servidores,6.16395554872923,2,Servidores,0.85
2025-09-24 15:00:00,Sala_Servidores,6.673283562792427,2,Servidores,0.85
2025-09-24 16:00:00,Sala_Servidores,6.326680015400522,1,Servidores,0.85
2025-09-24 17:00:00,Sala_Servidores,6.388490572129168,1,Servidores,0.85
2025-09-24 18:00:00,Sala_Servidores,6.392069252757617,2,Servidores,0.85
2025-09-24 19:00:00,Sala_Servidores,5.242383012156051,0,Servidores,0.85
2025-09-24 20:00:00,Sala_Servidores,4.898501872789525,0,Servidores,0.85
2025-09-24 21:00:00,Sala_Servidores,5.1849075483366605,0,Servidores,0.85
2025-09-24 22:00:00,Sala_Servidores,4.897749210160362,0,Servidores,0.85
2025-09-24 23:00:00,Sala_Servidores,5.30513435159285,0,Servidores,0.85
2025-09-25 00:00:00,Sala_Servidores,4.395627210733836,0,Servidores,0.85
2025-09-25 01:00:00,Sala_Servidores,5.259238624690217,0,Servidores,0.85
2025-09-25 02:00:00,Sala_Servidores,4.659934686326902,0,Servidores,0.85
2025-09-25 03:00:00,Sala_Servidores,4.778824785709471,0,Servidores,0.85
2025-09-25 04:00:00,Sala_Servidores,5.012904242696239,0,Servidores,0.85
2025-09-25 05:00:00,Sala_Servidores,5.086497577604441,0,Servidores,0.85
2025-09-25 06:00:00,Sala_Servidores,4.5223907788667415,0,Servidores,0.85
2025-09-25 07:00:00,Sala_Servidores,4.664799404054846,0,Servidores,0.85
2025-09-25 08:00:00,Sala_Servidores,5.3800291725410885,0,Servidores,0.85
2025-09-25 09:00:00,Sala_Servidores,6.673927931852779,1,Servidores,0.85
2025-09-25 10:00:00,Sala_Servidores,6.486601039556351,1,Servidores,0.85
2025-09-25 11:00:00,Sala_Servidores,6.423244565994039,2,Servidores,0.85
2025-09-25 12:00:00,Sala_Servidores,6.7581229217689485,1,Servidores,0.85
2025-09-25 13:00:00,Sala_Servidores,6.725902018598535,2,Servidores,0.85
2025-09-25 14:00:00,Sala_Servidores,6.784981537643888,1,Servidores,0.85
2025-09-25 15:00:00,Sala_Servidores,6.970089556778115,1,Servidores,0.85
2025-09-25 16:00:00,Sala_Servidores,6.759572746836657,1,Servidores,0.85
2025-09-25 17:00:00,Sala_Servidores,6.3203394098857695,2,Servidores,0.85
2025-09-25 18:00:00,Sala_Servidores,5.971077994069816,2,Servidores,0.85
2025-09-25 19:00:00,Sala_Servidores,5.3363821031872645,0,Servidores,0.85
2025-09-25 20:00:00,Sala_Servidores,5.427813247983706,0,Servidores,0.85
2025-09-25 21:00:00,Sala_Servidores,4.777801248546125,0,Servidores,0.85
2025-09-25 22:00:00,Sala_Servidores,5.3361537823989655,0,Servidores,0.85
2025-09-25 23:00:00,Sala_Servidores,4.930544640452584,0,Servidores,0.85
2025-09-26 00:00:00,Sala_Servidores,5.284054122227531,0,Servidores,0.85
2025-09-26 01:00:00,Sala_Servidores,4.81957224184127,0,Servidores,0.85
2025-09-26 02:00:00,Sala_Servidores,4.704950090313925,0,Servidores,0.85
2025-09-26 03:00:00,Sala_Servidores,4.316359678831858,0,Servidores,0.85
2025-09-26 04:00:00,Sala_Servidores,4.823735227671037,0,Servidores,0.85
2025-09-26 05:00:00,Sala_Servidores,4.943502244667392,0,Servidores,0.85
2025-09-26 06:00:00,Sala_Servidores,5.037009259972556,0,Servidores,0.85
2025-09-26 07:00:00,Sala_Servidores,5.21542933116401,0,Servidores,0.85
2025-09-26 08:00:00,Sala_Servidores,4.816850008700528,0,Servidores,0.85
2025-09-26 09:00:00,Sala_Servidores,6.333525039165061,1,Servidores,0.85
2025-09-26 10:00:00,Sala_Servidores,6.008226271239686,1,Servidores,0.85
2025-09-26 11:00:00,Sala_Servidores,5.767394612568176,1,Servidores,0.85
2025-09-26 12:00:00,Sala_Servidores,6.3870232504791655,1,Servidores,0.85
2025-09-26 13:00:00,Sala_Servidores,6.319570124779625,1,Servidores,0.85
2025-09-26 14:00:00,Sala_Servidores,6.442331765577264,2,Servidores,0.85
2025-09-26 15:00:00,Sala_Servidores,7.064066939222833,2,Servidores,0.85
2025-09-26 16:00:00,Sala_Servidores,6.431454683936634,2,Servidores,0.85
2025-09-26 17:00:00,Sala_Servidores,6.281637147141367,2,Servidores,0.85
2025-09-26 18:00:00,Sala_Servidores,6.5449530869296195,1,Servidores,0.85
2025-09-26 19:00:00,Sala_Servidores,4.728869800252782,0,Servidores,0.85
2025-09-26 20:00:00,Sala_Servidores,4.933543516718447,0,Servidores,0.85
2025-09-26 21:00:00,Sala_Servidores,4.760444427038709,0,Servidores,0.85
2025-09-26 22:00:00,Sala_Servidores,5.60170218055986,0,Servidores,0.85
2025-09-26 23:00:00,Sala_Servidores,4.921298209228514,0,Servidores,0.85
2025-09-27 00:00:00,Sala_Servidores,5.161544246899257,0,Servidores,0.85
2025-09-27 01:00:00,Sala_Servidores,4.597032579638019,0,Servidores,0.85
2025-09-27 02:00:00,Sala_Servidores,4.9937168077171314,0,Servidores,0.85
2025-09-27 03:00:00,Sala_Servidores,5.320246264903029,0,Servidores,0.85
2025-09-27 04:00:00,Sala_Servidores,4.599794510592064,0,Servidores,0.85
2025-09-27 05:00:00,Sala_Servidores,5.401451628629596,0,Servidores,0.85
2025-09-27 06:00:00,Sala_Servidores,4.972221714108563,0,Servidores,0.85
2025-09-27 07:00:00,Sala_Servidores,5.9484457840530585,0,Servidores,0.85
2025-09-27 08:00:00,Sala_Servidores,5.279896908212745,0,Servidores,0.85
2025-09-27 09:00:00,Sala_Servidores,5.221220957726095,0,Servidores,0.85
2025-09-27 10:00:00,Sala_Servidores,5.245364103290244,0,Servidores,0.85
2025-09-27 11:00:00,Sala_Servidores,5.39158213172529,0,Servidores,0.85
2025-09-27 12:00:00,Sala_Servidores,5.359840306458136,0,Servidores,0.85
2025-09-27 13:00:00,Sala_Servidores,5.41115478475389,0,Servidores,0.85
2025-09-27 14:00:00,Sala_Servidores,5.063223911518099,0,Servidores,0.85
2025-09-27 15:00:00,Sala_Servidores,4.430676932588973,0,Servidores,0.85
2025-09-27 16:00:00,Sala_Servidores,4.832448526369618,0,Servidores,0.85
2025-09-27 17:00:00,Sala_Servidores,5.460959699807281,0,Servidores,0.85
2025-09-27 18:00:00,Sala_Servidores,5.090263381100456,0,Servidores,0.85
2025-09-27 19:00:00,Sala_Servidores,4.729708451843209,0,Servidores,0.85
2025-09-27 20:00:00,Sala_Servidores,5.2844039850304725,0,Servidores,0.85
2025-09-27 21:00:00,Sala_Servidores,5.083717046984726,0,Servidores,0.85
2025-09-27 22:00:00,Sala_Servidores,4.235602547997742,0,Servidores,0.85
2025-09-27 23:00:00,Sala_Servidores,5.468636428270246,0,Servidores,0.85
2025-09-28 00:00:00,Sala_Servidores,4.381125888964179,0,Servidores,0.85
2025-09-28 01:00:00,Sala_Servidores,5.355040406233412,0,Servidores,0.85
2025-09-28 02:00:00,Sala_Servidores,4.899567743323891,0,Servidores,0.85
2025-09-28 03:00:00,Sala_Servidores,5.468979540399088,0,Servidores,0.85
2025-09-28 04:00:00,Sala_Servidores,4.862399165400835,0,Servidores,0.85
2025-09-28 05:00:00,Sala_Servidores,5.051962695811136,0,Servidores,0.85
2025-09-28 06:00:00,Sala_Servidores,5.336259385123052,0,Servidores,0.85
2025-09-28 07:00:00,Sala_Servidores,5.25674265448005,0,Servidores,0.85
2025-09-28 08:00:00,Sala_Servidores,5.00104861641744,0,Servidores,0.85
2025-09-28 09:00:00,Sala_Servidores,5.099050165925427,0,Servidores,0.85
2025-09-28 10:00:00,Sala_Servidores,4.891033909362734,0,Servidores,0.85
2025-09-28 11:00:00,Sala_Servidores,5.346949137481868,0,Servidores,0.85
2025-09-28 12:00:00,Sala_Servidores,5.37496686836072,0,Servidores,0.85
2025-09-28 13:00:00,Sala_Servidores,4.873014707710546,0,Servidores,0.85
2025-09-28 14:00:00,Sala_Servidores,4.648380593068221,0,Servidores,0.85
2025-09-28 15:00:00,Sala_Servidores,5.776999959383916,0,Servidores,0.85
2025-09-28 16:00:00,Sala_Servidores,4.904910684692418,0,Servidores,0.85
2025-09-28 17:00:00,Sala_Servidores,4.806855279764667,0,Servidores,0.85
2025-09-28 18:00:00,Sala_Servidores,4.546257185267105,0,Servidores,0.85
2025-09-28 19:00:00,Sala_Servidores,5.434034520669431,0,Servidores,0.85
2025-09-28 20:00:00,Sala_Servidores,5.1689056143288195,0,Servidores,0.85
2025-09-28 21:00:00,Sala_Servidores,5.222228647141321,0,Servidores,0.85
2025-09-28 22:00:00,Sala_Servidores,5.1791946044800525,0,Servidores,0.85
2025-09-28 23:00:00,Sala_Servidores,5.111085764809421,0,Servidores,0.85
2025-09-29 00:00:00,Sala_Servidores,4.840796579748267,0,Servidores,0.85
2025-09-29 01:00:00,Sala_Servidores,4.890139837838735,0,Servidores,0.85
2025-09-29 02:00:00,Sala_Servidores,4.28208320406824,0,Servidores,0.85
2025-09-29 03:00:00,Sala_Servidores,5.46533424993135,0,Servidores,0.85
